idx,smiles,metal_type,logK1_true,logK1_pred,uncertainty,cv,agreement_ratio,mean_attr,is_agreed,criterion_used,scenario,n_nodes
15512,OC1=O->[Mg+2]<-O=C(O)COC1,Mg,2.06,2.0305896043777465,0.06474997083198834,0.03188727583968416,0.5,-0.21294500827789306,True,mean,A,10
15513,OC1=O->[Mg+2]<-O=C(O)COCCOC1,Mg,1.9,1.5308763265609742,0.12278762726232298,0.08020741135775372,0.8461538461538461,-0.24430646346165583,True,both,A,13
15514,OC1=O->[Mg+2]<-O=C(O)COCCOCCOC1,Mg,1.8,1.3029421091079711,0.12515159004651158,0.09605307033341158,0.875,-0.24142559245228767,True,both,A,16
15515,OC1=O->[Mg+2]<-O=C(O)COCCOCCOCCOC1,Mg,1.4,1.155610728263855,0.14975891284888818,0.12959287170505954,0.8947368421052632,-0.21373394915932103,True,both,C,19
15516,OC1=O->[Mg+2]<-O=C(O)[C@H](O)[C@H]1O,Mg,1.91,1.723757028579712,0.10939042761242158,0.06346046791905106,0.6363636363636364,-0.28967186537655915,True,mean,A,11
15517,OC1=O->[Mg+2]<-O=C(O)c2ccccc21,Mg,2.525,2.4560539722442627,0.21588100129750162,0.087897498889341,0.6923076923076923,-0.21658781858590934,True,mean,A,13
15518,OC1=O->[Mg+2]<-O=C1O,Mg,2.61,2.4598544120788572,0.15420022628091629,0.06268672874448676,0.14285714285714285,0.38923631395612446,False,none,B,7
15519,OC1=O->[Mg+2]<-O=C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,Mg,1.03,1.0027806758880615,0.1042594045475773,0.10397029685005177,0.6428571428571429,-0.2728083389145987,True,mean,C,14
15520,OC1=O->[Mg+2]<-[O-]1,Mg,2.05,2.3467711925506594,0.10065229773115586,0.04288969374204686,0.4,0.08294517993927002,False,none,B,5
15521,OC1=O->[Mg+2]<-n2c1ccc1ccccc12,Mg,1.37,1.2501271486282348,0.11414255216663136,0.09130475431389522,0.5714285714285714,-0.22568719727652414,True,mean,A,14
15522,OC1=O->[Mg+2]<-n2cccc3cccc1c32,Mg,1.24,1.5851712226867676,0.14929445313767928,0.0941819098157954,0.7142857142857143,-0.30352639300482614,True,both,A,14
15523,OC1=O->[Mg+2]<-n2ccccc21,Mg,2.355,1.8798249959945679,0.08215485304533539,0.04370345815189532,0.6,-0.30177725553512574,True,mean,A,10
15524,OC1=O->[Mg+2]<-s2cccc21,Mg,1.95,1.9412579536437988,0.09233971065340726,0.047566945175978745,0.5555555555555556,-0.4949125316407945,True,mean,A,9
15525,OC1=O->[Mn+2]<-N2C1CSC2c1ccccc1,Mn,3.25,3.1805328369140624,0.08586567849043601,0.02699726206057595,0.6,-0.15946242014567058,True,mean,A,15
15526,OC1=O->[Mn+2]<-N2C1CSC2c1ccco1,Mn,3.32,3.2599119186401366,0.1864432066183836,0.05719271295408431,0.7142857142857143,-0.21810764925820486,True,both,A,14
15527,OC1=O->[Mn+2]<-N2CC(O)CC12,Mn,3.45,3.0431318283081055,0.3926925534762763,0.1290422418849341,0.6,-0.49825899600982665,True,mean,C,10
15528,OC1=O->[Mn+2]<-N2CCCC12,Mn,3.09,3.387010955810547,0.32705443928118777,0.09656137625422008,0.7777777777777778,-0.40617548094855416,True,both,A,9
15529,OC1=O->[Mn+2]<-N2CCC[C@H]12,Mn,3.34,3.3442485332489014,0.228974795160068,0.06846823520548022,0.5555555555555556,-0.1826778252919515,True,mean,A,9
15530,OC1=O->[Mn+2]<-N2CC[C@@H]12,Mn,3.4,3.3053277015686033,0.23562741994529446,0.07128715855722056,0.625,-0.28899475932121277,True,mean,A,8
15531,OC1=O->[Mn+2]<-N2CSCC12,Mn,1.904,3.8184203147888183,0.3897718376793834,0.1020767242856396,0.5555555555555556,-0.32281878259446883,True,mean,C,9
15532,OC1=O->[Mn+2]<-NC(c2ccccc2)C1,Mn,2.13,2.3252792358398438,0.09845729440877003,0.042342138050017575,0.6923076923076923,-0.1841944456100464,True,mean,A,13
15533,OC1=O->[Mn+2]<-NC1,Mn,2.825,2.818205690383911,0.10960341832001401,0.03889120609400346,0.3333333333333333,-0.10417840878168742,True,mean,A,6
15534,OC1=O->[Mn+2]<-NC1CS,Mn,4.56,4.782015228271485,0.46079454727359387,0.096359907962935,0.5,-0.03415703773498535,True,mean,A,8
15535,OC1=O->[Mn+2]<-NC1Cc1ccc(O)c(O)c1,Mn,8.14,7.591950416564941,0.5314538459741179,0.07000228094410815,0.5333333333333333,0.5058602333068848,True,mean,A,15
15536,OC1=O->[Mn+2]<-NC1Cc1ccc(O)cc1,Mn,2.91,3.775771474838257,0.6021951838133357,0.15948930909255624,0.5,-0.16774746349879674,True,mean,C,14
15537,OC1=O->[Mn+2]<-NC1Cc1ccccc1,Mn,2.39,2.521208667755127,0.08904048801827419,0.035316588094057064,0.6153846153846154,-0.1688403166257418,True,mean,A,13
15538,OC1=O->[Mn+2]<-NC1c1ccccc1,Mn,2.58,2.8650134563446046,0.07812398571817238,0.027268278808661763,0.75,-0.18078062931696573,True,both,A,12
15539,OC1=O->[Mn+2]<-NCC1,Mn,2.13,2.194250202178955,0.09031060775641986,0.04115784410854276,0.5714285714285714,-0.057731304849897115,True,mean,A,7
15540,OC1=O->[Mn+2]<-NCC1O,Mn,2.38,2.6396520137786865,0.3755648244877879,0.14227815732050353,0.625,-0.24743472039699554,True,mean,C,8
15541,OC1=O->[Mn+2]<-NOC1,Mn,1.94,2.04603054523468,0.11956295141069116,0.05843654274329383,0.5714285714285714,-0.1456399645124163,True,mean,A,7
15542,OC1=O->[Mn+2]<-N[C@H]1CS,Mn,4.75,4.61935338973999,0.07893378506928796,0.017087626429406155,0.5,-0.2895812690258026,True,mean,A,8
15543,OC1=O->[Mn+2]<-Nc2ccc(cc2)SC1,Mn,3.27,2.7217545032501222,0.2197719962920077,0.08074644352735409,0.3076923076923077,0.257796966112577,False,none,B,13
15544,OC1=O->[Mn+2]<-Nc2ccccc21,Mn,0.99,1.5778941631317138,0.2788664337810057,0.1767332944736468,0.8181818181818182,-0.4385373592376709,True,both,C,11
15545,OC1=O->[Mn+2]<-O=C(/C=C/c2ccc(O)c(O)c2)O[C@@H]2C[C@@]1(O)C[C@@H](O)[C@H]2O,Mn,7.02,7.0688597679138185,0.24683037329986812,0.03491798980370966,0.5769230769230769,0.2865360700167142,True,mean,A,26
15546,OC1=O->[Mn+2]<-O=C(O)C(S)C1,Mn,4.5,4.542505931854248,0.05528235137706043,0.012170011928744848,0.4,0.2540236711502075,False,none,B,10
15547,OC1=O->[Mn+2]<-O=C(O)C1,Mn,2.89,2.4982677936553954,0.08716643618462291,0.03489074966502427,0.25,0.45291028916835785,False,none,B,8
15548,OC1=O->[Mn+2]<-O=C(O)C1Cc1ccccc1,Mn,2.98,2.5981796264648436,0.12065497765450386,0.04643827409988217,0.6,-0.1226859172185262,True,mean,A,15
15549,OC1=O->[Mn+2]<-O=C(O)C2C3C=CC(O3)C12,Mn,4.57,3.904348850250244,0.37182153273581353,0.09523266157735422,0.5714285714285714,-0.08237641198294503,True,mean,A,14
15550,OC1=O->[Mn+2]<-O=C(O)C2C3CCC(O3)C12,Mn,3.7,4.244173812866211,0.25506243770528464,0.06009707635725544,0.5714285714285714,-0.029769301414489746,True,mean,A,14
15551,OC1=O->[Mn+2]<-O=C(O)C2C3OC(C(O)C3O)C12,Mn,3.49,3.4932118892669677,0.16539214698230742,0.04734672622937113,0.5,-0.03030399978160858,True,mean,A,16
15552,OC1=O->[Mn+2]<-O=C(O)C=C1,Mn,1.335,1.6069699287414552,0.07200462625895111,0.0448076998648902,0.7777777777777778,-0.19340398576524523,True,both,A,9
15553,OC1=O->[Mn+2]<-O=C(O)CC1,Mn,2.29,1.5890507221221923,0.1939834147551459,0.12207503011362608,0.3333333333333333,0.04582832919226752,False,none,D,9
15554,OC1=O->[Mn+2]<-O=C(O)CCC1,Mn,1.2,1.4368576765060426,0.1196198342956253,0.08325099712485146,0.6,-0.07892482280731201,True,mean,A,10
15555,OC1=O->[Mn+2]<-O=C(O)CCCCC1,Mn,1.265,1.4688870906829834,0.14976215607016422,0.10195620685898316,0.6666666666666666,-0.1623972256978353,True,mean,C,12
15556,OC1=O->[Mn+2]<-O=C(O)CCOCC1,Mn,2.0,1.5733852863311768,0.18066533028670165,0.11482586741863937,0.6666666666666666,-0.02823418378829956,True,mean,C,12
15557,OC1=O->[Mn+2]<-O=C(O)CCSCC1,Mn,2.245,1.4415162801742554,0.14978974206448892,0.10391123855110525,0.8333333333333334,-0.08046731352806091,True,both,C,12
15558,OC1=O->[Mn+2]<-O=C(O)CCSSCC1,Mn,3.04,1.299485182762146,0.16128437581948293,0.12411405528815787,0.8461538461538461,-0.09223574858445388,True,both,C,13
15559,OC1=O->[Mn+2]<-O=C(O)CC[Se]CC1,Mn,1.5,1.3569292306900025,0.08578270255755734,0.06321825826829346,0.5,-0.06862524151802063,True,mean,A,12
15560,OC1=O->[Mn+2]<-O=C(O)CC[Te]CC1,Mn,1.2,1.3569292306900025,0.08578270255755734,0.06321825826829346,0.5,-0.06862513224283855,True,mean,A,12
15561,OC1=O->[Mn+2]<-O=C(O)COC1,Mn,2.54,2.864149284362793,0.06101628400296764,0.02130345800621993,0.3,0.2508930444717407,False,none,B,10
15562,OC1=O->[Mn+2]<-O=C(O)COCCOC1,Mn,2.79,2.6355417251586912,0.04951498539664738,0.01878740333495042,0.38461538461538464,0.05425025866581844,False,none,B,13
15563,OC1=O->[Mn+2]<-O=C(O)COCCOCCOC1,Mn,2.9,2.5007140159606935,0.08303923368192347,0.0332062095673193,0.5,-0.04980633407831192,True,mean,A,16
15564,OC1=O->[Mn+2]<-O=C(O)COCCOCCOCCOC1,Mn,2.18,2.4167439460754396,0.13958195199644297,0.05775620219225569,0.5789473684210527,-0.1138531910745721,True,mean,A,19
15565,OC1=O->[Mn+2]<-O=C(O)COc2ccccc2OC1,Mn,2.8,2.2813162803649902,0.5365475239437686,0.23519208123913699,0.6470588235294118,-0.19063052009133732,True,mean,C,17
15566,OC1=O->[Mn+2]<-O=C(O)CSC1,Mn,1.74,1.7478612661361694,0.08477656584037781,0.048503029092111696,0.6,-0.09413340091705322,True,mean,A,10
15567,OC1=O->[Mn+2]<-O=C(O)CSCC1,Mn,1.7,1.5413269758224488,0.09125996350545042,0.05920869804848144,0.6363636363636364,-0.07420136711814186,True,mean,A,11
15568,OC1=O->[Mn+2]<-O=C(O)CSCCSC1,Mn,1.04,1.6128746032714845,0.10070156608672577,0.062436078962659035,0.6923076923076923,-0.12765478170835054,True,mean,A,13
15569,OC1=O->[Mn+2]<-O=C(O)CSCCSCCSC1,Mn,1.7,1.5562074899673461,0.11925448947015964,0.07663148406557403,0.875,-0.139931321144104,True,both,A,16
15570,OC1=O->[Mn+2]<-O=C(O)CSSC1,Mn,1.7,1.4292507886886596,0.1635695687676182,0.11444427392458785,0.8181818181818182,-0.13072314045645975,True,both,C,11
15571,OC1=O->[Mn+2]<-O=C(O)C[Se]C1,Mn,1.81,1.7062247037887572,0.20227810396898047,0.11855302734734284,0.4,0.03673486709594727,False,none,D,10
15572,OC1=O->[Mn+2]<-O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,Mn,3.38,2.6106518268585206,0.08374259936150963,0.03207727606567887,0.5333333333333333,0.07956620852152506,False,none,B,15
15573,OC1=O->[Mn+2]<-O=C(O)[C@H](O)[C@H]1O,Mn,1.44,2.198577070236206,0.08846437404844708,0.040237103918737235,0.6363636363636364,-0.04150448062203147,True,mean,A,11
15574,OC1=O->[Mn+2]<-O=C(O)c2ccccc21,Mn,2.33,2.5852354526519776,0.14925228573902075,0.057732569614081096,0.6923076923076923,-0.07280223186199482,True,mean,A,13
15575,OC1=O->[Mn+2]<-O=C1O,Mn,3.75,3.487312984466553,0.28429439905614223,0.08152247886050588,0.42857142857142855,0.6378337655748639,False,none,B,7
15576,OC1=O->[Mn+2]<-S(c2ccccc2)C1,Mn,0.72,0.6367619037628174,0.07700935227774898,0.12093900690772734,0.6666666666666666,-0.22176945209503174,True,mean,C,12
15577,OC1=O->[Mn+2]<-S2CCC(CC1)S2,Mn,2.11,1.8118276834487914,0.37179373062883336,0.20520369239591738,0.7272727272727273,-0.20534764636646619,True,both,C,11
15578,OC1=O->[Mn+2]<-S2CCC(CCCC1)S2,Mn,2.06,1.6607046365737914,0.2496163436844003,0.15030748887375006,0.8461538461538461,-0.2454306987615732,True,both,C,13
15579,OC1=O->[Mn+2]<-S2CCC1S2,Mn,1.87,2.460678720474243,0.4193364456500017,0.17041495184271094,0.5555555555555556,-0.4553934203253852,True,mean,C,9
15580,OC1=O->[Mn+2]<-SC1,Mn,4.3,3.8157255172729494,0.4801561356384665,0.1258361308917283,0.5,-0.2711617946624756,True,mean,C,6
15581,OC1=O->[Mn+2]<-[O-]1,Mn,4.1,3.9996761322021483,0.1242730933638418,0.03107078904796707,0.4,0.6717268943786621,False,none,B,5
15582,OC1=O->[Mn+2]<-[O-][n+]2ccccc21,Mn,2.88,2.941643238067627,0.08869576799911412,0.03015177600441398,0.7272727272727273,-0.35514595291831275,True,both,A,11
15583,OC1=O->[Mn+2]<-n2c1ccc1ccccc12,Mn,5.18,4.07311487197876,0.7241137246711138,0.17777886149312852,0.42857142857142855,0.2024409089769636,False,none,D,14
15584,OC1=O->[Mn+2]<-n2cccc3cccc1c32,Mn,2.11,2.1327035427093506,0.2933174994737436,0.13753317964723685,0.7857142857142857,-0.34527118716921124,True,both,C,14
15585,OC1=O->[Mn+2]<-n2ccccc21,Mn,3.6,3.7027793407440184,0.15774389266183186,0.04260148341168382,0.4,0.17162935733795165,False,none,B,10
15586,OC1=O->[Mn+2]<-s2cccc21,Mn,1.98,2.988539695739746,0.41847114474546593,0.14002529240016762,0.6666666666666666,-0.46657350328233504,True,mean,C,9
15587,OC1=O->[Mn+3]<-n2ccccc21,Mn,5.6,5.473206424713135,0.04431700034758164,0.008097081839902358,0.6,-0.171484375,True,mean,A,10
15588,OC1=O->[Nd+3]<-N2CC(O)CC12,Nd,3.73,4.855345153808594,0.3109205882232172,0.06403676327301411,0.5,-0.3806793689727783,True,mean,A,10
15589,OC1=O->[Nd+3]<-N2CCCC12,Nd,5.32,5.23166332244873,0.3536376165371194,0.0675956373223948,0.6666666666666666,-0.03597190645005968,True,mean,A,9
15590,OC1=O->[Nd+3]<-NC1,Nd,4.56,4.731492233276367,0.16071506789964443,0.03396709959055681,0.6666666666666666,-0.31136127312978107,True,mean,A,6
15591,OC1=O->[Nd+3]<-NC1CS,Nd,10.151,9.685462188720702,1.1889970900013036,0.1227610068403304,0.5,0.07535684108734131,True,mean,C,8
15592,OC1=O->[Nd+3]<-NC1Cc1ccccc1,Nd,4.395,4.264720153808594,0.0660980934629132,0.015498811429369996,0.6153846153846154,-0.1398943570943979,True,mean,A,13
15593,OC1=O->[Nd+3]<-NCC1,Nd,4.64,5.026976871490478,0.3453459099936967,0.06869852772791911,0.5714285714285714,0.047023194176810126,False,none,B,7
15594,OC1=O->[Nd+3]<-Nc2ccc(cc2)SC1,Nd,3.5,3.099665307998657,0.32906682487641675,0.10616205047276005,0.7692307692307693,-0.25747968600346494,True,both,C,13
15595,OC1=O->[Nd+3]<-Nc2ccc1cc2,Nd,2.3,2.4493640899658202,0.08280072388318337,0.0338049880874749,0.8181818181818182,-0.433861949227073,True,both,A,11
15596,OC1=O->[Nd+3]<-Nc2ccccc21,Nd,3.23,3.2590128898620607,0.18425263824221624,0.056536333076612905,0.7272727272727273,-0.45699071884155273,True,both,A,11
15597,OC1=O->[Nd+3]<-O=C(O)C(Cl)C1,Nd,2.42,2.4124119758605955,0.062334380867572134,0.025839028114315002,0.4,-0.4244720220565796,True,mean,A,10
15598,OC1=O->[Nd+3]<-O=C(O)C(O)C(O)C1O,Nd,3.71,3.4198533058166505,0.13796353906229109,0.040341946488650866,0.5384615384615384,-0.24254499948941743,True,mean,A,13
15599,OC1=O->[Nd+3]<-O=C(O)C(O)C1,Nd,4.63,4.7781401634216305,0.3288166299351307,0.06881686570275596,0.5,0.22023487091064453,False,none,B,10
15600,OC1=O->[Nd+3]<-O=C(O)C(S)C1,Nd,6.01,6.357264804840088,0.24116904601716987,0.037935976150239394,0.5,-0.20495972633361817,True,mean,A,10
15601,OC1=O->[Nd+3]<-O=C(O)C1,Nd,4.33,4.493352699279785,0.14419567875964176,0.03209088812074647,0.375,0.13713589310646057,False,none,B,8
15602,OC1=O->[Nd+3]<-O=C(O)C1(O)O,Nd,3.94,3.912804365158081,0.1290402656802007,0.032978972020490306,0.6,-0.23165326118469237,True,mean,A,10
15603,OC1=O->[Nd+3]<-O=C(O)C2=C1C1C=CC2C1,Nd,4.26,4.052735710144043,0.10396648821960468,0.025653409364784233,0.5,-0.3864023855754307,True,mean,A,14
15604,OC1=O->[Nd+3]<-O=C(O)C2C3C=CC(C3)C12,Nd,4.41,4.217710494995117,0.0921981434108166,0.021859761005460696,0.42857142857142855,-0.07937262739453997,True,mean,A,14
15605,OC1=O->[Nd+3]<-O=C(O)C2C3CCC(O3)C12,Nd,5.92,5.596827125549316,0.3471006218618935,0.06201739201080404,0.42857142857142855,0.2488823958805629,False,none,B,14
15606,OC1=O->[Nd+3]<-O=C(O)C2CCC1CC2,Nd,4.37,4.11380615234375,0.4389329807499881,0.10669753617338427,0.46153846153846156,-0.08011278739342323,True,mean,C,13
15607,OC1=O->[Nd+3]<-O=C(O)C=C1,Nd,3.265,3.714037561416626,0.3468587529521142,0.0933912883799198,0.6666666666666666,-0.009768141640557183,True,mean,A,9
15608,OC1=O->[Nd+3]<-O=C(O)CC1,Nd,4.37,4.015266990661621,0.3142535403362933,0.07826466859293753,0.4444444444444444,0.2049243450164795,False,none,B,9
15609,OC1=O->[Nd+3]<-O=C(O)CCC1,Nd,4.05,3.5185521125793455,0.2319304490820985,0.06591644564618292,0.5,-0.2671771764755249,True,mean,A,10
15610,OC1=O->[Nd+3]<-O=C(O)CCCC1,Nd,2.9,3.4046971797943115,0.2879342915719858,0.08456972128997998,0.5454545454545454,-0.31668678196993744,True,mean,A,11
15611,OC1=O->[Nd+3]<-O=C(O)CCCCCC1,Nd,4.55,3.8497105121612547,0.45845129051812855,0.11908721164094771,0.6153846153846154,-0.3861168898068942,True,mean,C,13
15612,OC1=O->[Nd+3]<-O=C(O)CCCCCCC1,Nd,4.7,3.9716862201690675,0.5150137436167941,0.12967130711420372,0.6428571428571429,-0.38200078691755024,True,mean,C,14
15613,OC1=O->[Nd+3]<-O=C(O)COC1,Nd,5.45,5.2530067443847654,0.21632630676617065,0.041181425665865364,0.6,-0.2540139675140381,True,mean,A,10
15614,OC1=O->[Nd+3]<-O=C(O)COCCOC1,Nd,5.01,4.931578636169434,0.09051702758451227,0.018354574521155905,0.46153846153846156,-0.08887518369234525,True,mean,A,13
15615,OC1=O->[Nd+3]<-O=C(O)COc2ccccc2OC1,Nd,4.45,4.170761966705323,0.17630793004053252,0.042272354895334936,0.5882352941176471,-0.1164553866666906,True,mean,A,17
15616,OC1=O->[Nd+3]<-O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,Nd,4.53,4.367240142822266,0.22620491467013223,0.051795849843959026,0.3333333333333333,0.12734133402506512,False,none,B,15
15617,OC1=O->[Nd+3]<-O=C(O)[C@H](O)[C@H]1O,Nd,3.805,3.804550790786743,0.1544669927594206,0.04060058631191999,0.45454545454545453,-0.1250031211159446,True,mean,A,11
15618,OC1=O->[Nd+3]<-O=C(O)[C@H]2CC[C@H]1CC2,Nd,4.37,4.289424228668213,0.12535191709552757,0.0292234832492768,0.6153846153846154,-0.3468207029195932,True,mean,A,13
15619,OC1=O->[Nd+3]<-O=C(O)c2cccc1c2,Nd,2.65,2.7021720886230467,0.14180004455850614,0.05247631901592307,0.6153846153846154,-0.6478087168473464,True,mean,A,13
15620,OC1=O->[Nd+3]<-O=C(O)c2ccccc21,Nd,4.55,3.8802836894989015,0.13830918771747702,0.035644091717257465,0.6153846153846154,-0.48434558281531703,True,mean,A,13
15621,OC1=O->[Nd+3]<-O=C1,Nd,2.48,2.390147638320923,0.10233550530797356,0.04281555819700919,0.5,-0.41039057572682697,True,mean,A,6
15622,OC1=O->[Nd+3]<-O=C1O,Nd,5.92,5.756667709350586,0.08108251315039229,0.01408497367647077,0.0,1.3231101036071777,False,none,B,7
15623,OC1=O->[Nd+3]<-SC1,Nd,5.55,5.5350954055786135,0.09444550618625895,0.017063031305850827,0.6666666666666666,-0.4549095630645752,True,mean,A,6
15624,OC1=O->[Nd+3]<-[O-][n+]2ccccc21,Nd,2.91,2.860386371612549,0.10340030276304339,0.036149068457752176,0.6363636363636364,-0.5789922150698575,True,mean,A,11
15625,OC1=O->[Nd+3]<-n2c1ccc1ccccc12,Nd,2.57,2.4915008544921875,0.11722582851860433,0.04705028629921825,0.7857142857142857,-0.680925795010158,True,both,A,14
15626,OC1=O->[Nd+3]<-n2cccc1c2,Nd,1.995,1.9654008388519286,0.15664816930503636,0.0797029115936172,0.7,-0.5342361450195312,True,both,A,10
15627,OC1=O->[Nd+3]<-n2cccc3cccc1c32,Nd,2.55,2.5091550827026365,0.12526935734767625,0.0499249162442153,0.7142857142857143,-0.49763992854527067,True,both,A,14
15628,OC1=O->[Nd+3]<-n2ccccc21,Nd,3.88,3.913557767868042,0.09516302142197935,0.024316242934576782,0.4,-0.20644841194152833,True,mean,A,10
15629,OC1=O->[Nd+3]<-s2cccc21,Nd,2.01,3.997355604171753,0.37202774959818524,0.09306846486460364,0.6666666666666666,-0.616767856809828,True,mean,A,9
15630,OC1=O->[Ni+2]<-N#CC1,Ni,0.44,0.802420699596405,0.282378776200949,0.35190863887606283,0.8571428571428571,-0.173444858619145,True,both,C,7
15631,OC1=O->[Ni+2]<-N(=Cc2ccccc2O)C1,Ni,10.34,10.60876693725586,0.36920642349766497,0.03480201098594089,0.6428571428571429,0.5917250428880964,True,mean,A,14
15632,OC1=O->[Ni+2]<-N(=Cc2ccccc2O)[C@H]1Cc1ccc(O)cc1,Ni,9.26,9.403584289550782,0.21322521211954948,0.022674887101983475,0.5454545454545454,0.30714579062028363,True,mean,A,22
15633,OC1=O->[Ni+2]<-N(=Cc2ccccc2O)[C@H]1Cc1ccccc1,Ni,9.24,8.590957641601562,0.21327678786968524,0.02482572918726733,0.38095238095238093,0.3361241476876395,True,mean,A,21
15634,OC1=O->[Ni+2]<-N(=Cc2ccco2)[C@H]1Cc1ccccc1,Ni,4.59,4.776143169403076,0.2662495790874842,0.055745728225471136,0.6842105263157895,-0.004073469262374074,True,mean,A,19
15635,OC1=O->[Ni+2]<-N(=Cc2ccco2)c2ccccc21,Ni,3.84,3.8453246116638184,0.23416395582969013,0.060895757699990546,0.7058823529411765,-0.13266587257385254,True,both,A,17
15636,OC1=O->[Ni+2]<-N(Cc2ccccc2O)C1,Ni,9.07,8.82555694580078,0.2232944612671038,0.025300891789423872,0.5714285714285714,0.40277399335588726,True,mean,A,14
15637,OC1=O->[Ni+2]<-N(c2ccc(Cl)cc2)C1,Ni,2.99,3.0287549018859865,0.1977567075381651,0.06529307056672802,0.6923076923076923,-0.17841733418978178,True,mean,A,13
15638,OC1=O->[Ni+2]<-N(c2ccc3ccccc3c2)C1,Ni,3.39,3.220618486404419,0.18744126382201987,0.05820039368627114,0.625,-0.16868162155151367,True,mean,A,16
15639,OC1=O->[Ni+2]<-N(c2cccc(Cl)c2)C1,Ni,2.93,2.962955141067505,0.09970305188785157,0.03364986884409265,0.6153846153846154,-0.14878118955172026,True,mean,A,13
15640,OC1=O->[Ni+2]<-N(c2ccccc2)C1,Ni,2.9,3.2401562213897703,0.06525761183624598,0.02014026712831014,0.5833333333333334,-0.13970661163330078,True,mean,A,12
15641,OC1=O->[Ni+2]<-N(c2ccccc2Cl)C1,Ni,2.84,2.6160629272460936,0.1028712106368155,0.03932291137396573,0.6923076923076923,-0.4190043669480544,True,mean,A,13
15642,OC1=O->[Ni+2]<-N2(CCCCC2)C1,Ni,3.7,4.489201498031616,0.7096856493772612,0.15808727892665045,0.45454545454545453,0.0013333233920010653,False,none,D,11
15643,OC1=O->[Ni+2]<-N2C1CSC2c1ccccc1,Ni,5.18,5.465374851226807,0.2096205538049025,0.038354286670355134,0.6,-0.09362335205078125,True,mean,A,15
15644,OC1=O->[Ni+2]<-N2C1CSC2c1ccco1,Ni,5.58,5.756862354278565,0.4082078556621013,0.07090804513655198,0.5714285714285714,-0.07146406173706055,True,mean,A,14
15645,OC1=O->[Ni+2]<-N2CC(O)CC12,Ni,6.05,4.804457712173462,0.5059776527784606,0.10531420674104845,0.7,-0.47517311573028564,True,both,C,10
15646,OC1=O->[Ni+2]<-N2CCCC12,Ni,6.1,5.946926593780518,0.6144297993757564,0.10331888071703228,0.5555555555555556,-0.16845920350816515,True,mean,C,9
15647,OC1=O->[Ni+2]<-N2CCC[C@H]12,Ni,5.94,5.415295505523682,0.2620077398278879,0.04838290718588415,0.4444444444444444,0.021304342481825087,False,none,B,9
15648,OC1=O->[Ni+2]<-N2CCSC12,Ni,3.97,7.179090404510498,0.6472806762186591,0.09016193413750354,0.3333333333333333,-0.11471901999579535,False,none,B,9
15649,OC1=O->[Ni+2]<-N2CC[C@@H]12,Ni,8.8,7.470676326751709,1.4151994185182,0.18943390887522715,0.375,-0.4864156246185303,False,none,D,8
15650,OC1=O->[Ni+2]<-N2CSCC12,Ni,4.018,7.508048629760742,0.7403232606738926,0.09860395119703486,0.4444444444444444,0.330515013800727,True,mean,A,9
15651,OC1=O->[Ni+2]<-NC(c2ccccc2)C1,Ni,4.83,5.110013484954834,0.2604644117227435,0.050971374633279595,0.5384615384615384,-0.03617732341472919,True,mean,A,13
15652,OC1=O->[Ni+2]<-NC1,Ni,5.76,5.69661226272583,0.22341654711303752,0.03921919498978374,0.3333333333333333,0.15975379943847656,False,none,B,6
15653,OC1=O->[Ni+2]<-NC12CCCC2,Ni,5.6,5.427797603607178,0.1533246610609312,0.028248043176671785,0.7,-0.2768246173858643,True,both,A,10
15654,OC1=O->[Ni+2]<-NC12CCCCC2,Ni,5.5,5.342480754852295,0.10028279106649955,0.01877082869702768,0.8181818181818182,-0.19980153170498935,True,both,A,11
15655,OC1=O->[Ni+2]<-NC12CCCCCC2,Ni,5.33,5.263078784942627,0.08588473008220268,0.016318343994377222,0.9166666666666666,-0.16424628098805746,True,both,A,12
15656,OC1=O->[Ni+2]<-NC1CS,Ni,9.603,10.004629516601563,0.5289199738410019,0.05286752227689375,0.375,-0.42371904850006104,False,none,B,8
15657,OC1=O->[Ni+2]<-NC1Cc1ccc(O)cc1,Ni,5.79,6.080172538757324,0.17393012152283877,0.028606116095249313,0.42857142857142855,-0.05608303206307547,True,mean,A,14
15658,OC1=O->[Ni+2]<-NC1Cc1ccccc1,Ni,5.115,4.895916938781738,0.2170346315593717,0.044329720923201955,0.6153846153846154,-0.13378106630765474,True,mean,A,13
15659,OC1=O->[Ni+2]<-NC1c1ccccc1,Ni,4.98,5.289949703216553,0.314874749653818,0.05952320292617499,0.5833333333333334,-0.012719194094340006,True,mean,A,12
15660,OC1=O->[Ni+2]<-NC2CCCC12,Ni,3.946,7.108480167388916,0.4454054940721643,0.06265832971097259,0.4,0.06866607666015626,True,mean,A,10
15661,OC1=O->[Ni+2]<-NCC1,Ni,4.59,4.744848918914795,0.0992603733014418,0.020919606714083504,0.2857142857142857,0.3880490916115897,False,none,B,7
15662,OC1=O->[Ni+2]<-NCC1O,Ni,9.083,7.3289995193481445,1.407425494267817,0.19203514620956016,0.75,1.3784064650535583,True,both,C,8
15663,OC1=O->[Ni+2]<-NCCC1,Ni,3.54,4.289528560638428,0.20461216217707057,0.047700384619100734,0.625,-0.013255327939987183,True,mean,A,8
