smiles,true_dent,pred_dent,dent_correct,molecular_acc,balanced_acc,donor_recall,neg_acc,overall_acc,tp,fp,tn,fn
C1=Cc2ccccc2-c2ccccc2C=1,2,3,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9333333333333333,2,1,12,0
Cc1cc(C)n(C([C@@H](C2=CCC=C2)c2ccccc2)n2nc(C)cc2C)n1,2,4,0.0,0.0,0.96,1.0,0.92,0.9259259259259259,2,2,23,0
CN(C)CC[N+](C)(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
C/C(=N\N=C(/[O-])c1ccccc1)c1nc2ccccc2[nH]1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
C/C(=N\N=C(/[O-])c1ccccc1)c1nc2ccccc2[n-]1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
C/C(=N\N=C(/[O-])c1ccncc1)c1nc2ccccc2[nH]1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
C#CCn1cncn1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
C[C@H](/N=C/c1cc(Br)ccc1[O-])[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,20,0
[S-]C1=C([S-])S[C@@H](c2ccccc2)[C@H](c2ccccc2)S1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
CC1(C)OB([N+](=[N-])C(c2ccccc2)c2ccccc2)OC1(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,23,0
Cc1cc(C)c(N/C=C2\C=CC(CN(CC3=N/C(=C/Nc4c(C)cc(C)cc4C)C=C3)CC3=N/C(=C/Nc4c(C)cc(C)cc4C)C=C3)=N2)c(C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,48,0
COc1ccccc1P(c1ccccc1OC)N(c1ccc(N(C)C)cc1)P(=O)(N(C)C)N(C)C,2,2,1.0,0.0,0.7348484848484849,0.5,0.9696969696969697,0.9428571428571428,1,1,32,1
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,6,0,0.0,0.0,0.5,0.0,1.0,0.76,0,0,19,6
[CH2]CCCO[Si](C)(C)C,1,2,0.0,0.0,0.9375,1.0,0.875,0.8888888888888888,1,1,7,0
CC(C)=NNC(=O)COc1ccc(Cl)cc1C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
CN(c1ccccc1NCP(C(C)(C)C)C(C)(C)C)c1ccccc1NCP(C(C)(C)C)C(C)(C)C,2,4,0.0,0.0,0.9705882352941176,1.0,0.9411764705882353,0.9444444444444444,2,2,32,0
CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cccc(c1OCCC)Cc1cccc(c1OCCC)C2,6,0,0.0,0.0,0.5,0.0,1.0,0.8636363636363636,0,0,38,6
c1ccc(-c2ccc3ccccc3c2-c2c(-c3ccccn3)ccc3ccccc23)nc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccncc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,26,0
O=Cc1ccc([B-](O/N=C2\CCCC\C2=N/O)(O/N=C2\CCCC\C2=N/O)O/N=C2\CCCC\C2=N/O)cc1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,33,0
[C]([C@H](Cc1ccccc1)/C(=N/c1ccccc1)SCc1ccccc1)N1CCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,28,0
FC(F)(F)c1ccccc1[P-](~[S-2])(~[S-2])c1ccccc1C(F)(F)F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
FC(F)(F)c1ccc([P-](~[S-2])(~[S-2])c2ccc(C(F)(F)F)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
CSC(=S)N/N=C(\c1ccccc1)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,16,0
CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)B1[N-2],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,29,0
CC(C)(C)c1cc(-c2cccc(-c3cccc(-c4ccccn4)n3)n2)c([O-])c(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,29,0
O=[C]/C(=C(/c1ccccc1)P(c1ccccc1)c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,27,0
c1ccc([Si-](CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
Cc1cccc(C)c1/N=[C]\N(C(C)C)[C@@H](/C=N/C(C)C)C(=S)[S-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,20,0
CC1(C)CCC(C)(C)c2nn[n+](-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)cc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,31,0
c1ccc(P/C(=C(/c2ccccc2)P(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
COc1cccc(C(=O)[CH][P+](CCP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,37,0
Cc1cc(C)cc(N[C](~[NH-2])~[N-3]~[C](~[NH-2])Nc2cc(C)cc(C)c2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
[S-]c1cccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)c1[S-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
CC[C@@H]1C=CC=CC1=O,2,4,0.0,0.0,0.8571428571428572,1.0,0.7142857142857143,0.7777777777777778,2,2,5,0
Cc1c[c]c(C=O)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
CC(C)(C)c1cccc(-c2cccc(-c3cccc(C(C)(C)C)c3[O-])c2[C]c2ccccc2)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,32,0
O=C(CN(CC[S-])Cc1ccccc1)[N-]CC[S-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,14,0
CC(C)(C)/[C]=C1/[C]CCCCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
O=[S+](=O)c1ccccc1-c1[c]cccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
CP(C)CCCN,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,5,0
CCOC(=O)C(C(=O)OCC)[C@@H](c1ccccc1)P(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,30,0
CO[C@@H](NCCN[C@@H](OC)c1nc2ccccc2s1)c1nc2ccccc2s1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,24,0
CN(C)c1ccccc1C=N,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
Cn1ccnc1C(O)(c1cccc(-c2ccccn2)n1)c1nccn1C,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,22,0
O=C(O)c1ccc(C(=O)O)c(NCP(c2ccccc2)c2ccccc2)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,26,0
c1cc(C[NH+]2CCOCC2)ccn1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,12,0
Cc1cc(C)n(-c2ccccc2[N-][P+](CP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,38,0
Brc1c(Br)c2[n-]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([n-]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,46,0
O=C1c2c(n3c([c]c4ccccc43)c3ncccc23)C(=O)N1Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,27,0
[CH]=C(C)/C=C(/C)[CH]C(=O)[O-],3,4,0.0,0.0,0.9285714285714286,1.0,0.8571428571428571,0.9,3,1,6,0
Cc1ccc(S(=O)(=O)[N-2]~[C]2C=C(C(C)(C)C)C=C(C(C)(C)C)[C]~2~[O-2])cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
CN(C)CCN1C[C@@H]2[C@H]3c4ccccc4[C@H](c4ccccc43)[C@@H]2C1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
CCCCN(CCCC)C(=O)N/N=C\c1ccccc1O,2,3,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.9523809523809523,2,1,18,0
CNCc1cccc(F)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
CCOC(=O)[C@H]1CS[C]C=C(c2ccccc2)N1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
c1cnc(Sc2ncccn2)nc1,2,4,0.0,0.0,0.9090909090909092,1.0,0.8181818181818182,0.8461538461538461,2,2,9,0
O=Nc1ccccc1[C](~[C]1C=CC=C[CH]~1)C(=O)c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,19,0
O=C1N([O-])c2ccccc2C1(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
CC(C)Oc1cc2c(cc1OC(C)C)[Si]1(c3ccc(N(C)C)cc3)c3cc(OC(C)C)c(OC(C)C)cc3P2c2cc(OC(C)C)c(OC(C)C)cc21,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,52,0
CC(C)n1cnnn1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
CC(C)P(Oc1ccccc1I)C(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
c1ccc(CSCCN(Cc2ccccn2)Cc2ccccn2)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,21,0
Cc1cc(C)c(-n2[c]c[n+](-c3c(C)cc(C)cc3C)c2C)c(C)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,23,0
Cc1ccc(B([O-])O)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
c1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(N(c3ccccn3)c3ccccn3)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,36,0
O=C([O-])c1nc[nH]c1-c1nc2ccccc2[nH]1,2,4,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.8823529411764706,2,2,13,0
[C]/C=C1\CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
CC(=O)N1C=CC=C[C@H]1C[N+](=O)[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
COC(=O)C[C@H]1C=CC=CN1C(C)=O,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
[c]1cc2ccc3cccc4ccc(c1)c2c34,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
CC(C)c1cccc(C(C)C)c1/N=C(/C=C(\[O-])c1ccccc1-c1ccccc1)C(F)(F)F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,31,0
[O-]c1ccccc1/C=N/c1ccc(/N=N/c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
CN(N)C1=[N+]N=NN1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
C[C@H]([S-])c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N(c2ccccn2)c2ccccn2)cc1,2,8,0.0,0.0,0.90625,1.0,0.8125,0.8235294117647058,2,6,26,0
CP(C)CO[Si](C)(OCP(C)C)OCP(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,14,0
F[C](F)C(F)(F)C(F)(F)[C](F)[P+](c1ccccc1)(c1ccccc1)c1ccccc1[N-]c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,34,0
F[C](F)C(F)(F)C(F)(F)[C](F)[P+](c1ccccc1)(c1ccccc1)c1ccccc1Nc1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,34,0
O=[N+]([O-])C(c1nn[n-]n1)([N+](=O)[O-])[N+](=O)[O-],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
Cn1c(C(CC(=O)OC(C)(C)C)c2nc3ccccc3n2C)nc2ccccc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,26,0
CCCNC(=O)CC(c1nc2ccccc2n1C)c1nc2ccccc2n1C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
CCC(CC)(CN)CNCC(CC)(CC)CN,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,14,0
Cc1ccc(-c2cn(C)c(P(c3nc(-c4ccc(C)cc4)cn3C)c3nc(-c4ccc(C)cc4)cn3C)n2)cc1,3,4,0.0,0.0,0.9864864864864865,1.0,0.972972972972973,0.975,3,1,36,0
CNCC/N=C/c1cc(C(C)(C)C)cc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,24,0
CC(C)c1cccc(C(C)C)c1/N=C/c1ccccc1[N-2]~[C](~[N-2]c1c(C(C)C)cccc1C(C)C)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,38,0
N#Cc1ccccc1O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
Cc1ccc(S(=O)(=O)[O-])cc1N,1,2,0.0,0.0,0.9545454545454546,1.0,0.9090909090909091,0.9166666666666666,1,1,10,0
CC(C)N(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-])Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,33,0
CCN(CC)c1ccc(/C=N/N=C(\[O-])c2ccc(OC)cc2)c([O-])c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,22,0
CCn1c(-c2cccc(C)c2[O-])nc2ccccc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
C[C@@H](Cc1cccc(=O)o1)OC(=O)c1ccccc1,4,3,0.0,0.0,0.875,0.75,1.0,0.9473684210526315,3,0,15,1
COC(=O)[C](c1cc([N+](=O)[O-])ccc1[C@H](C)N)C1(C(=O)OC)C(C(=O)OC)=C(C(=O)OC)C(C(=O)OC)=C1C(=O)OC,3,4,0.0,0.0,0.8076923076923077,0.6666666666666666,0.9487179487179487,0.9285714285714286,2,2,37,1
Cc1ccc(-c2nnc(-c3ccc4ccccc4n3)n2-c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,26,0
CC(C)[N-]c1ccccc1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
CCCCn1c(-c2[c]cccc2)nc2cc(-c3ccc(C(=O)OC)cc3)ccc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,27,0
COC(=O)c1nc2c3[n-]c(c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc([n-]5)c(-c5ccccc5)c5nc(c3-c3ccccc3)C=C5)C=C4)c2nc1/C(N)=N/c1cc(C)c(Br)cn1,4,5,0.0,0.0,0.9920634920634921,1.0,0.9841269841269841,0.9850746268656716,4,1,62,0
C1=Cc2nc1c(-c1ccccc1)c1ccc([n-]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[n-]c(c2-c2ccccc2)c2nc4c(nc32)/C(=N/c2ccccn2)N/C4=N\c2ccccn2)C=C1,4,6,0.0,0.0,0.9846153846153847,1.0,0.9692307692307692,0.9710144927536232,4,2,63,0
Fc1c[c]c(-c2cc(-c3ccccc3)cc(-c3ccc(F)cc3)p2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
Fc1ccc[c]c1-c1cc(-c2ccccc2)cc(-c2ccccc2F)p1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
c1ccc(SCCOP2N(c3ccccc3)C[C@@H]3CCCN32)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
CO[C@H]([O-])C1=NCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
[O-]c1ccccc1[N-]/C=C1/C=CC=N1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,11,0
CC(C)(C)n1ccn([B-](N=[N+]=[N-])(n2ccn(C(C)(C)C)c2=S)n2ccn(C(C)(C)C)c2=S)c1=S,3,4,0.0,0.0,0.9838709677419355,1.0,0.967741935483871,0.9705882352941176,3,1,30,0
CC(C)(C)n1ccn([B-](N=C=S)(n2ccn(C(C)(C)C)c2=S)n2ccn(C(C)(C)C)c2=S)c1=S,3,4,0.0,0.0,0.9838709677419355,1.0,0.967741935483871,0.9705882352941176,3,1,30,0
CC(/C=N/N)=N\N,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,5,0
CO[C]1~[CH]C(c2ccccc2)[CH]~[CH]~[C]~1C(O)(c1ccccc1)c1ccccc1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,23,0
C/C(=N\c1c(C(C)C)cccc1C(C)C)c1cccc(/C(C)=N/c2ccc3ccc4cccc5ccc2c3c45)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,37,0
COc1c[c]c(C(C)=O)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
NCc1cc(-c2ccccc2)c2ccc3ccc[c]c3c2n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
O=C([O-])COCc1ccccc1,2,3,0.0,0.0,0.95,1.0,0.9,0.9166666666666666,2,1,9,0
c1cc2sccc2cn1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
CC(C)(C)c1ccc([O-])c(/C=N/CCNCCNCC/N=C/c2cc(C(C)(C)C)ccc2[O-])c1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,28,0
[C]#Cc1ccccc1N=C1C(OC)=C(OC)C(=Nc2ccccc2C#[C])C(OC)=C1OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
[C]#Cc1cc(C(=O)Nc2cccc(NC(=O)CC(C)(C)C)n2)cc(C(=O)Nc2cccc(NC(=O)CC(C)(C)C)n2)c1,1,5,0.0,0.0,0.9512195121951219,1.0,0.9024390243902439,0.9047619047619048,1,4,37,0
Cn1cc[n+](CCOp2n(C)c3ccc4ccccc4c3c3c4ccccc4ccc3n2C)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,33,0
CCOC(=O)c1cccc(-c2cccc(-c3cccc(-c4cccc(C(=O)OCC)n4)n3)n2)n1,5,6,0.0,0.0,0.9827586206896552,1.0,0.9655172413793104,0.9705882352941176,5,1,28,0
C[Si](C)(C)[Si]1(C)C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,30,0
[CH2]~[C](~[CH2])[C@H]1CN(S(=O)(=O)c2ccc(C)cc2)C[C@H]1[CH2],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,15,0
CC(C)N(B(P[Si](C)(C)PB(N(C(C)C)C(C)C)N(C(C)C)C(C)C)N(C(C)C)C(C)C)C(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,33,0
C[Si](C)(C)[Si](C)(C)/[C]=C(C(=[C]/[Si](C)(C)[Si](C)(C)C)/c1ccccc1)\c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,28,0
C[Si](C)(C)[Si](/[C]=C(C(=[C]/[Si](C#Cc1ccccc1)([Si](C)(C)C)[Si](C)(C)C)/c1ccccc1)\c1ccccc1)(C#Cc1ccccc1)[Si](C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,48,0
C1#CCCCN2CCCC#CCCCN(CCC1)CCOCCOCC2,6,4,0.0,0.0,0.8333333333333333,0.6666666666666666,1.0,0.9230769230769231,4,0,20,2
CC(C)(C)P(Cc1[c]c(CP(C(C)(C)C)C(C)(C)C)cc([N+](=O)[O-])c1)C(C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,26,0
CC1(NCc2ccc(O)cc2)CNCCNCCCNCCNC1,4,5,0.0,0.0,0.975,1.0,0.95,0.9583333333333334,4,1,19,0
[CH2][C@@H]1C[C@H]2C=C[C@@H]1C2,1,3,0.0,0.0,0.8571428571428572,1.0,0.7142857142857143,0.75,1,2,5,0
O=C(c1ccccc1)c1ccccc1F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
[CH]=C([C](~[CH]~[CH2])c1ccccc1)c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,13,0
COc1ccc(/N=C(\C)c2ccccn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
C/C(=N\c1ccc(OC(F)(F)F)cc1)c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
CC(C)(C)/[N+]([O-])=C/c1[c]cccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
C[C@H]1[C@@H](c2ccccc2)O[C@@H](c2cccc([C@@H]3O[C@H](c4ccccc4)[C@H](C)N3C)n2)N1C,3,4,0.0,0.0,0.9827586206896552,1.0,0.9655172413793104,0.96875,3,1,28,0
C[C@H]1[C@@H](c2ccccc2)O[C@@H](c2ccccn2)N1Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,23,0
CN(C)CCN(C)Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
Fc1c(F)c(F)c(Cn2nnnc2Cc2ccccc2)c(F)c1F,1,2,0.0,0.0,0.9782608695652174,1.0,0.9565217391304348,0.9583333333333334,1,1,22,0
COc1ccc(/C=N/OCCO/N=C/c2ccc(OC)cc2[O-])c([O-])c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,22,0
CC(C)c1cccc(C(C)C)c1/N=C(/[CH]/C(=N/CCN(C)CCN(C)C)C(C)(C)C)C(C)(C)C,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,29,0
CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C(=O)[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
c1ccc(-c2cc(N3CCOCC3)cc(-c3ccccn3)n2)nc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
C/C(=N\NC(=O)c1cccnc1)c1cnccn1,3,4,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9444444444444444,3,1,14,0
OCCCN(Cc1ccc2ccccc2n1)Cc1ccc2ccccc2n1,3,4,0.0,0.0,0.9791666666666667,1.0,0.9583333333333334,0.9629629629629629,3,1,23,0
C/C([O-])=C/C(C)=N/c1ccc2ccccc2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
C/C([O-])=C/C(C)=N/c1cccc2cc3ccccc3cc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
C/C([O-])=C/C(C)=N/c1c2ccccc2cc2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
CC(C)(C)c1cc(CN2CCCN(Cc3cc(C(C)(C)C)cc(C(C)(C)C)c3O)CC2)c([O-])c(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,35,0
c1cc2c(c3c1CCC[N-]3)[N-]CCC2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
C[C@@H]1CCc2ccc3c(c2[N-]1)[N-][C@H](C)CC3,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CCN(CCOP(c1ccccc1)c1ccccc1)Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
CCC1=C(CC)C(CC)=C(CC)C1=O,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,10,0
CCOC(=O)C(C[S-])(C[S-])C(=O)OCC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
C1=N/CCCC/N=C/c2ccccc2N2CCCN(CC2)c2ccccc2/1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,23,0
C[N-2]~[CH]~[N-2]C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,3,0
c1ccc(-c2ccn(-c3ncccn3)n2)cc1,2,3,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9411764705882353,2,1,14,0
COC(=O)C1(C(=O)OC)CC(=C/[C]=N\C2CCCCC2)/C(=[C]/C=C(\[C]=C=NC2CCCCC2)[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,49,0
COC(=O)c1ccccc1P(c1ccccc1)c1ccccc1C[N-]c1ccccc1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,28,0
C[Si](C)(C1=CC2=CC=CC3=CC([Si](C)(C)c4ccccc4)=[P+]1[C@H]23)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,28,0
CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([n-]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[n-]5)C(Br)=C4)C(Br)=C3)cc(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,78,0
CC(C)(C)P(CCCP(C(C)(C)C)C(C)(C)C)c1ccccc1C(F)(F)F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
Cc1ccc(S(=O)(=O)[CH][P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,29,0
CC1=C[CH]~[C](~[CH]CC(=O)c2ccc(C)cc2)C=C1,3,4,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9444444444444444,3,1,14,0
Fc1ccc([N-]c2ccc(F)cc2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
Cc1ccc(/N=C(C(=N/c2ccc(C)cc2)\P(c2ccccc2)c2ccccc2)/P(c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,42,0
O=C1CCC(N(Cc2ccccc2)c2[c]cccc2)CC1,2,3,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.9523809523809523,2,1,18,0
Cc1ccc(/N=C/c2c(C)nn(-c3ccccc3)c2[O-])c(/N=C/c2c(C)nn(-c3ccccc3)c2[O-])c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,33,0
